,Zone,Recipy_Name,Main_Ingredients,Ingredients,Recipy_Link
729,south,Senaga Pachadi - Besan Chutney,['chickpea flour'],"['1 1/4 cup besan/senaga pindi/chickpea flour\r', 'gooseberry sized tamarind (soak in 2 1/2 -3 cups of water, extract juice and discard pulp)\r', 'salt to taste\r', '1/2 tsp mustard seeds\r', '1 tsp cumin seeds\r', '5-6 garlic cloves (crushed)\r', '2 dry red chillis (de-seed and tear)\r', '10-12 curry leaves\r', '1/2 tbsp oil']",http://www.sailusfood.com/2008/04/16/senaga-pachadi-besan-chutney/
730,south,Pala Munjalu ,"['rice flour', ' chana dal', ' jaggery']","['Rice flour - 2 cups (if store bought)\r', 'Milk - 1 cup\r', 'Sugar - 1 1/2 tbsps\r', 'Salt - 1/4 tsp\r', 'Ghee - for greasing while preparing the balls\r', 'Oil for deep frying\r', 'For filling:\r', 'Chana dal - 1 cup\r', 'Sugar - 1 cup OR Jaggery - 1 cup, grated\r', 'Cardamom powder - 1/2 tsp\r', 'Salt - pinch']",http://www.sailusfood.com/2013/11/02/pala-munjalu-traditional-indian-sweets/
731,south,Tiffin sambar recipe ,"['moong dal', ' tur dal', ' tamarind']","['Tur dal - 1/2 cup\r', 'Yellow moong dal - 1/4\r', 'Shallots - 12-15 (small onions) - peel and cut the tops\r', 'Tomatoes - 3, medium size, roughly chopped\r', 'Pumpkin - 2"" pieces (1/2 cup)\r', 'Vegetable - 1/2 cup to 3/4 cup (cubed) carrot/potato/beans/brinjal/drumstick - optional\r', 'Green chilies - 2, slit length wise\r', 'Turmeric powder - 1/2 tsp\r', 'Curry leaves - a sprig\r', 'Coriander leaves - 2 tbsps, finely chopped\r', 'Thick tamarind extract - 1 1/2 tsps (optional) \r', 'Jaggery or sugar - 3/4 tsp\r', 'Salt to taste \r', 'Roast and powder:\r', 'Coriander seeds â€“ 1 tbsp\r', 'Channa dal â€“ 3/4 tbsp\r', 'Red chillies â€“ 5 nos\r', 'Methi seeds â€“ 1/2 tsp\r', 'Raw rice - 1 1/2 tsps\r', 'Oil - 1 tsp\r', 'For tempering:\r', 'Oil - 1 tbsp (ghee is recommended - vegans can avoid ghee)\r', 'Red chilis - 1 or 2\r', 'Asafoetida - 1/2 tsp\r', 'Curry leaves - a sprig']",http://www.sailusfood.com/2015/02/18/tiffin-sambar-recipe-best-sambar-recipes/
732,south,"Andhra tomato pickle recipe, instant & easy",['tomato'],"['Tomatoes - 2 kgs, wash, cut into half and slice each half into 10-12 thin slices\r', 'Salt - 2 1/2 to 3 tbsps\r', 'Sugar - 1 tsp (optional)\r', 'For tempering:\r', 'Oil - 200 ml\r', 'Mustards seeds - 1 tsp\r', 'Cumin seeds - 1 tsp (optional)\r', 'Urad dal - 1 tbsp\r', 'Dry red chilis - 6, tear and de-seed\r', 'Curry leaves - 4-5 sprigs\r', 'Asafoetida - 1 heaped tsp\r', 'Red chili powder - 2 1/2 tbsps (can be increased by another 1/2 tbsp)']",http://www.sailusfood.com/2015/08/12/tomato-pickle-recipe-andhra/
733,south,Thengai Sadam ~ Grated Coconut Rice,"['coconut', ' rice']",[],http://www.sailusfood.com/2009/11/11/thengai-sadam-grated-coconut-rice/
734,south,No Bake Blueberry Cheesecake,"['blueberries', ' cream cheese']","['For the base:\r', 'Britannia Marie biscuits -180 gms (or digestive biscuits)\r', 'Butter - 5 1/2 tbsps, melted \r', 'For cheese cake layer:\r', 'Hot water - 3/4 cup\r', 'Agar agar - 2 tbsps strands or 1 tsp agar agar powder\r', 'Cream cheese - 1 cup/225 gms, room temperature (I used Philadelphia brand)\r', 'Whipping cream - 1/2 cup/120 ml\r', 'Powdered Sugar - 1/2 cup \r', 'Blueberry preserve - 1 cup\r', 'Vanilla extract - 1/4 tsp']",http://www.sailusfood.com/2014/07/03/no-bake-blueberry-cheesecake-dessert/
735,south,"Variyali Sharbat, Fennel seed drink","['fennel seeds', ' rock sugar']","['Fennel seeds - 1/4 cup, powdered\r', 'Mishri - 2 1/2 tbsps, powdered (rock sugar) OR sugar OR honey\r', 'Water - 2 1/2 cups\r', 'Clove - 1, crushed with the help of a mortar pestle']",http://www.sailusfood.com/2015/04/27/variyali-sharbat-recipe-summer-drink/
736,south,"Mamidikaya perugu pachadi, green mango yogurt chutney andhra style","['raw mango', ' yogurt']","['Yogurt - 1 1/2 cups, fresh and beaten till smooth\r', 'Raw mango - 1, medium size, peeled and chopped\r', 'Shallots - 4, peeled and chopped (sambar onions) [optional]\r', 'Green chilies - 2, finely chopped\r', 'Turmeric powder - 1/4 tsp\r', 'Salt to taste\r', 'For tempering:\r', 'Mustard seeds - 1/2 tsp\r', 'Split gram dal - 1 tsp\r', 'Dry red chilies - 2, tear and de-seed\r', 'Asafoetida - 1/2 tsp\r', 'Curry leaves - 2 sprigs\r', 'Oil - 1 tbsp']",http://www.sailusfood.com/2016/04/23/mamidikaya-perugu-pachadi-green-mango-yogurt-chutney-andhra/
737,south,Tomato Perugu Pachadi - Tomato Yogurt Chutney,['tomatoes'],"['2 large red ripe tomatoes, chopped\r', '1 finely chopped onion (optional)\r', '1 chopped green chilli\r', '1 1/4 cups curd\r', '1 tbsp coriander leaves\r', 'pinch of turmeric pwd\r', 'salt to taste\r', '1 tsp oil\r', '1/2 tsp mustard seeds\r', 'pinch of cumin seeds (optional)\r', 'pinch of hing/asafoetida (optional)\r', '8-10 fresh curry leaves\r', '1/2 tsp split black gram (minappa pappu)\r', '1-2 dry red chillis, de-seed and tear (optional)\r', '1/2 tsp oil']",http://www.sailusfood.com/2007/07/18/tomato-perugu-pachadi-tomato-yogurt-chutney/
738,south,Kandi Podi - Lentils-Spice Blend,['tur dal'],"['1 small cup kandi pappu/red gram/tur dal\r', '1 small cup senaga pappu/bengal gram/channa dal\r', '1 1/4 tsps cumin seeds\r', '7-8 dried red chillis (adjust)\r', '15 curry leaves (optional)\r', '1/2 tsp asafoetida\r', 'salt to taste\r', '1 tsp oil']",http://www.sailusfood.com/2008/03/06/kandi-podi-lentils-spice-blend/
739,south,Vermicelli (Semiya) Upma,['vermicelli'],[],http://www.sailusfood.com/2008/03/11/vermicilli-semiya-upma/
740,south,Shortbread Cookies ,"['butter', ' flour']","['All purpose flour : 1 1/2 cups (260 gms maida)\r', 'Cornflour : 1/2 cup\r', 'Salt : 1/4 tsp\r', 'Butter : 1 cup/226 gms/2 sticks (unsalted butter and at room temperature)\r', 'Powdered sugar : 1/2 cup (60 gms) \r', 'Vanilla extract : 1 tsp\r', 'For Chocolate Dipped Short breads\r', 'Semi sweet chocolate : 6 ounces/180 gms/3/4 cup (finely chopped)']",http://www.sailusfood.com/2011/12/24/shortbread-cookies-eggless/
741,south,Sambhar - Thick Lentil Soup with Mixed Vegetables,"['tur dal', ' tamarind', ' vegetables', ' capsicum']",[],http://www.sailusfood.com/2005/11/27/sambhar-thick-lentil-soup-with-mixed-vegetables/
742,south,Mamidikaya (Raw Mango) Semiya Upma,"['vermicelli', ' raw mango']",[],http://www.sailusfood.com/2011/05/16/mamidikaya-raw-mango-semiya-upma/
743,south,Left Over Idlis with Carrot,"['idlis', ' carrot']",[],http://www.sailusfood.com/2011/11/02/left-over-idlis-with-carrot/
744,south,Broken wheat upma recipe,['broken wheat'],"['Broken wheat - 2 cups \r', 'Onions - 1, medium, sliced\r', 'Tomato - 1, small, finely chopped \r', 'Green chilies - 2, slit lengthwise\r', 'Ginger - 1/2"" knob, finely minced\r', 'Turmeric powder - 1/4 tsp\r', 'Salt to taste\r', 'Coriander leaves (optional for garnish)\r', 'For tempering:\r', 'Mustard seeds - pinch (optional)\r', 'Cumin seeds - pinch\r', 'Asafoetida - 1/4 tsp\r', 'Cinnamon - 1"" stick\r', 'Cloves - 2-3 \r', 'Curry leaves - 1 sprig\r', 'Oil – 1/2 tbsp\r', 'Ghee - 1 1/2 tbsps']",http://www.sailusfood.com/2016/06/15/broken-wheat-upma-recipe/
745,south,Murri Mixture ~ Andhra Bhel Puri ,['puffed rice'],[],http://www.sailusfood.com/2005/11/24/murri-mixture-andhra-bhel-puri/
746,south,Chilakada Dumpa Pulusu ~ Andhra Style Sweet Potato Stew,"['sweet potato', ' tamarind']","['Sweet potato - 2, large, wash, scrub dirt and cut into 1.5"" pieces\r', 'Shallots - 12 or one medium onions, quartered\r', 'Tomato - 2, quartered\r', 'Green chillis - 2, slit length wise. adjust to suit your spice level\r', 'Turmeric - 1/4 tsp\r', 'Tamarind - small lemon size (extract the juice in 1 cup warm water)\r', 'Jaggery - 1/2 tbsp, gratred or sugar (optional)\r', 'Salt to taste\r', 'Fresh coriander leaves for garnish\r', 'For spice pwd: Roast in a tsp of oil for 5 mts, cool and grind to a coarse powder\r', 'Dry red chilis - 2\r', 'Cumin seeds - 1/4 tsp \r', 'Coriander seeds - 1 1/2 tsps\r', 'Bengal gram - 1 tsp, channa dal/senga pappu\r', 'Split gram dal - 1 tsp urad dal/minapa pappu\r', 'Fenugreek seeds - pinch methi/menthulu\r', 'Sesame seeds - 1 tsp til/nuvvulu \r', 'For tempering/poppu/tadka:\r', 'Oil - 1 tbsp\r', 'Mustard seeds - 1/2 tsp\r', 'Cumin seeds - 1/2 tsp\r', 'Split gram dal - 1/2 tsp, minapapappu/urad dal\r', 'Fenugreek seeds - pinch, menthulu/methi\r', 'Asafoetida/ - pinch, hing/inguva OR 3 crushed garlic flakes\r', 'Dry red chilli - 1-2, tear into pieces and de-seed\r', 'Curry leaves - 1 sprig']",http://www.sailusfood.com/2013/08/02/chilakada-dumpa-pulusu-sweet-potato-indian-recipes/
747,south,Mango sandesh recipe,"['chenna', ' mango puree']","['To make chenna or slightly moist paneer:\r', 'Milk - 1 1/2 liters\r', 'Curd - 3/4 cup, beaten till smooth\r', 'For mango sandesh:\r', 'Powdered sugar - 1/3 cup\r', 'Cardamom powder - 1/2 tsp\r', 'Mango puree - 1 1/3 cups, freshly squeezed mango pulp blended till smooth\r', 'Pistachios or almonds - finely chopped for garnish']",http://www.sailusfood.com/2016/06/06/mango-sandesh-recipe/
748,south,Eggless Blueberry Mousse,"['blueberry preserve', ' fresh cream']","['Blueberry preserve - 3/4 cup OR compote/jam/concentrate OR 1 cup fresh blueberries\r', 'Icing sugar - 3 tbsps\r', 'Fresh cream - 1 1/4 cup (25 % Amul cream that is chilled) OR 1 cup of heavy whipping cream\r', 'Agar agar flakes - 3 tbsps OR 2 1/2 tsps agar agar powder OR 1 tsp gelatin\r', 'Hot water - 2 tbsps']",http://www.sailusfood.com/2014/06/21/blueberry-mousse-recipe-eggless/
749,south,Badusha ~ 8th Blog Birthday,"['maida', ' sugar']","['Maida - 2 cups (all purpose flour)\r', 'Baking powder - 1/2 tsp\r', 'Baking soda - 1/4 tsp\r', 'Sugar - 1 tsp\r', 'Curd - 2 tbsps\r', 'Ghee - 1/4 cup, melted\r', 'Oil - 1 tbsp\r', 'Water - as required\r', 'For sugar syrup:\r', 'Sugar - 1 1/2 cups\r', 'Water - 1 1/2 cups\r', 'Lemon juice - 1/2 tsp\r', 'Cardamom powder - pinch (elaichi)']",http://www.sailusfood.com/2013/11/11/badusha-balushahi-indian-sweets-recipes/
750,south,Kothimira Pachadi - Cilantro Chutney,['coriander leaves'],[],http://www.sailusfood.com/2005/12/22/kothimiri-pachadi-cilantro-chutney/
751,south,Appalu - Ganesh Chaturthi Recipe,"['rice flour', ' sugar', ' ghee']","['Rice flour - 1 1/2 cups (freshly ground at home-refer tips below)\r', 'Sugar - 1/2 cup\r', 'Ghee - 2-3 tbsps (melted)\r', 'Cardamom powder - pinch (optional)\r', 'Oil for deep frying']",http://www.sailusfood.com/2012/09/18/appalu-andhra-sweet-recipe/
752,south,"Mamidipandu perugu pachadi, Andhra style ripe mango chutney","['ripe mango', ' yogurt']","['Yogurt - 1 1/4 cups, fresh, thick and chilled (curd/dahi/perugu)\r', 'Ripe mango - 1 cup, peeled and chopped into small pieces\r', 'Salt to taste\r', 'For tempering:\r', 'Oil - 1 tsp\r', 'Mustard seeds - 1/2 tsp\r', 'Asafoetida - pinch\r', 'Dry red chilies - 2, tear and de-seed\r', 'Curry leaves - 2 sprigs']",http://www.sailusfood.com/2016/04/19/mamidipandu-perugu-pachadi-andhra-sweet-mango-chutney/
753,south,"Jigarthanda recipe, special drink of Madurai","['milk', ' badam pisin']","['Badam pisin - 1 tsp or 4-5 small pieces (almond gum)\r', 'Milk - 4 1/2 cups, full fat milk \r', 'Nannari sharbat - 3 tbsps (sarsaparilla root syrup)\r', 'Ice cream - 3 scoops (made from reduced milk) OR store bought vanilla ice cream\r', 'Sugar - 3 tbsps (adjust)']",http://www.sailusfood.com/2015/06/19/jigarthanda-recipe-special-drink-madurai/
754,south,Coconut Chicken Masala,['chicken'],[],http://www.sailusfood.com/2007/01/22/coconut-chicken-masala/
755,south,Tomato Dosa,['tomatoes'],[],http://www.sailusfood.com/2007/01/26/tomato-dosa/
756,south,Chiroti ,"['flour', ' sugar']","['Plain Flour - 2 cups (maida)\r', 'Ghee - 2 tbsps, melted\r', 'Salt - pinch\r', 'Sugar - 3/4 cup, powdered and mixed with 1/2 tsp cardamom powder\r', 'For paste:\r', 'Rice flour - 2 tbsps\r', 'Ghee - 1 1/2 tbsps, melted\r', 'For sugar syrup: (if using syrup to dip the chiroti)\r', 'Sugar - 1 cup, granulated\r', 'Water - 1 cup\r', 'Cardamom powder: 1/2 tsp']",http://www.sailusfood.com/2013/10/30/chiroti-best-indian-sweets-recipes/
757,south,Shahi Paneer Recipe,['paneer'],"['Paneer - 1 1/2 cups, soak in warm water for 15 mts\r', 'Onion - 1, very large, blanched and pureed\r', 'Tomato - 1, large, blanced and pureed (optional)\r', 'Green chili-ginger paste - 2 tsps (2 green chilies+1/2"" ginger piece)\r', 'Bay leaf - 1\r', 'Cinnamon stick - 1""\r', 'Black cardamom - 1\r', 'Cashew nuts - 8, soaked in 1/4 cup milk and ground to a paste\r', 'Turmeric Powder - 1/4 tsp (optional)\r', 'Malai or fresh cream - 2 tbsps\r', 'Yogurt - 1/4 cup, thick and beaten smooth\r', 'Kasuri methi - 1/2 tsp (optional)\r', 'Oil - 1 1/2 tbsps\r', 'Ghee - 1 1/2 tbsps\r', 'Coriander leaves - 3 tbsps, for garnish\r', 'Salt to taste\r', 'Dry roast for 2-3 mts and grind to a fine powder:\r', 'Coriander Seeds - 1 tsp\r', 'Green cardamoms - 3\r', 'Black peppercorns - 6\r', 'Clove - 1\r', 'Cinnamon stick - 1/2"" piece']",http://www.sailusfood.com/2015/03/11/shahi-paneer-recipe/
758,south,Eggless Chocolate Brownie Cupcake,"['cocoa', ' maida', ' sugar', ' buttermilk']",[],http://www.sailusfood.com/2010/05/21/eggless-chocolate-brownie-cupcake/
759,south,Red Velvet Cake,"['flour', ' cream cheese']","['Maida - 2 1/2  cups (all purpose flour)\r', 'Baking powder - 1 tsp\r', 'Baking soda - 1 tsp\r', 'Salt - 3/4 tsp\r', 'Cocoa powder - 2 tbsps (unsweetened)\r', 'Eggs - 2\r', 'Buttermilk - 3/4 cup\r', 'Sugar - 1 1/2 cups\r', 'Vegetable oil - 3/4 cup\r', 'Instant coffee powder - 1 1/2 tbsps mixed in 1/2 cup hot water\r', 'Vanilla essence - 1 1/2 tsps\r', 'Distilled vinegar - 1 tsp\r', 'Red food coloring - 3 tbsps or 3/4 tsp of red gel color mixed in 4 tbsps water (I used Wilton No Taste Red gel color and 1 tbsp of tomato red food color)\r', 'For cream cheese frosting\r', 'Cream cheese - 225 gms (I use Philadelphia brand)\r', 'Butter - 1/2 cup\r', 'Powdered sugar - 2 1/2 cups, sieved\r', 'Vanilla essence - 1 tsp']",http://www.sailusfood.com/2013/01/01/red-velvet-cake-recipe/
760,south,Flax Seeds Curry Leaf Karam Podi,"['flax seeds', ' lentils', ' curry leaves']",[],http://www.sailusfood.com/2010/06/23/flax-seeds-curry-leaf-karam-podi/
761,south,Palakura Bobbarlu Vadalu - Spinach Black-eyed Peas Fritters,"['spinach', ' black eyed peas']","['1 1/4 cup bobbarlu, soaked in water for 6-8 hrs and drained\r', '1 cup chopped spinach/palakura\r', '1 large finely chopped onion\r', '3-4 green chillis finely chopped\r', '2"" ginger finely minced\r', '1 tsp cumin seeds\r', '2 tbsps coriander leaves finely chopped\r', 'salt to taste\r', 'oil for deep frying']",http://www.sailusfood.com/2008/03/04/palakura-bobbarlu-vadalu-spinach-black-eyed-peas-fritters/
762,south,"Aam Ka Achar, Punjabi Mango Pickle Recipe","['mangoes', ' mustard oil']","['Raw Mangoes - 2, large, wash, pat dry, cut into small pieces, wipe with a clean cotton cloth\r', 'Mustard oil - 200 ml\r', 'Mustard seeds - 1 tbsp\r', 'Fenugreek seeds - 1 1/2 tsps\r', 'Nigella seeds - 1 1/2 tsps\r', 'Fennel seeds - 2 1/2 tbsps\r', 'Asafoetida - 1/4 tsp \r', 'Salt - 1 1/2 tbsps (can increase by 1/2 tbsp)\r', 'Turmeric powder - 1 tsp\r', 'Red chili powder - 1 1/2 tbsps (can increase by 1/2 tbsp)']",http://www.sailusfood.com/2015/05/19/aam-ka-achar-punjabi-mango-pickle-recipe/
763,south,Mango raita recipe,"['ripe mango', ' yogurt']","['Yogurt - 1 1/4 cups, fresh, thick, chilled and beaten till smooth (curd/dahi/perugu)\r', 'Ripe mango - 1, large, peeled and chopped into small pieces (mamidipandu/aam)\r', 'Roasted cumin powder - 1/2 tsp (jeera powder/jeelakara podi)\r', 'Red chili powder - 1/4 tsp (adjust)\r', 'Chaat masala - large pinch\r', 'Black salt - large pinch (kala namak/nalla uppu)\r', 'Salt to taste\r', 'Mint leaves - few for garnish OR fresh coriander leaves']",http://www.sailusfood.com/2016/04/20/mango-raita-recipe-mango-recipes-indian/
764,south,Drumstick Shrimp Curry - Royallu Munaga Kaaya Kura,['prawns'],"['2 drumsticks (peel outer skin and cut into finger length pieces and stir fry them for 3-4 mintes in a vessel adding a 1 tsp of oil)\r', '500 gms of shrimps or prawns (shelled and deveined)\r', '2 big onions finely chopped\r', '1 tsp ginger garlic paste\r', '4 green chillis slit length wise\r', '1 tsp red chilli pwd\r', '1 tsp coriander pwd\r', '1/2 tsp cumin pwd\r', '1/4 tsp turmeric pwd\r', 'garam masala (pound 1 green cardamom,1"" cinnamon stick and 3 cloves)\r', '2 tomatoes finely chopped\r', '1 tbsp coconut paste(optional)\r', 'salt\r', 'oil\r', '1 tbsp chopped fresh coriander for garnish']",http://www.sailusfood.com/2006/02/05/drumstick-shrimp-curry-royallu-munaga-kaaya-kura/
765,south,Jackfruit Biryani,"['raw jackfruit', ' basmati rice']","['Raw tender jackfruit pieces - 6 cups, cut into 1"" pieces, washed and drained completely\r', 'Onions - 2, large, finely sliced\r', 'Coriander leaves - 2 tbsps, finely chopped\r', 'Mint leaves - 2 tbsps, finely chopped\r', 'Saffron - few strands\r', 'Milk - 1/2 cup, luke warm\r', 'Salt to taste\r', 'Ghee - 1 tbsps\r', 'Oil - 4 tbsps \r', 'For marination: ', 'Yogurt - 3/4 cup (thick curd)\r', 'Green chilies - 7-8, make a small slit in them\r', 'Ginger garlic paste - 1 tbsp\r', 'Red chili powder - 1 tbsp, adjust\r', 'Turmeric powder - 1/4 tsp\r', 'Coriander powder - 3/4 tbsp\r', 'Coriander leaves - 1/2 cup, finely chopped\r', 'Pudina -  1/2 cup (mint leaves)\r', 'Lemon - 1\r', 'Salt - 1 3/4 tsp\r', 'Biryani masala, make powder: ', 'Cloves - 5 \r', 'Cinnamon stick - 1"", dal chini chekka\r', 'Cardamom - 3, elaichi\r', 'Shah jeera - 1/2 tsp\r', 'Black pepper corns - 10\r', 'Ingredients to cook rice: ', 'Basmati rice - 4 cups\r', 'Cloves - 6\r', 'Cardamom - 3\r', 'Cinnamon stick - 1""\r', 'Bay leaves - 3\r', 'Marathi mogga - 1\r', 'Star anise - 1\r', 'Mint leaves - few\r', 'Oil - 1 tbsp\r', 'Salt - 1 tbsp\r', 'Water as required']",http://www.sailusfood.com/2013/04/26/jackfruit-biryani-recipe-kathal-panasa/
766,south,No Bake Chocolate Cheesecake,"['chocolate', ' cream cheese']","['For Base:\r', 'Digestive biscuits - 200 gms (OR Britannia Marie Biscuits)\r', 'Butter - 1/4 cup, melted\r', 'For Cheesecake:\r', 'Cold Water - 3 tbsps\r', 'Gelatin - 3/4 tbsp (I used Knox brand)\r', 'Cream cheese - 3/4 cup, room temperature (I used Philadelphia brand)\r', 'Whipping cream - 1/4 cup\r', 'Powdered Sugar - 1/2 cup\r', 'Vanilla essence - 1/2 tsp\r', 'For Chocolate Ganache:\r', 'Chocolate - 1 1/4 cups, grated (I used Morde Dark Chocolate)\r', 'Heavy cream - 1/2 cup (I used Amul cream 25% fat)']",http://www.sailusfood.com/2013/05/26/no-bake-chocolate-cheesecake-recipe/
767,south,Aratikaya Vepudu ~ Raw Plantain Fry,['raw plantain'],"['2 raw green plantains, peel, slice each plantain lengthwise and slice (place in water)\r', '1 large onion, finely chopped\r', '1 tsp ginger-garlic paste\r', 'big pinch turmeric powder\r', '1 tsp chilli powder\r', '1/2 tsp coriander powder\r', '1/4 tsp roasted cumin powder\r', 'pinch of methi powder (dry roast and make a fine pwd)\r', 'pinch of cinnamon powder\r', '2 tbsps fresh grated coconut\r', '1 1/2 tbsps oil\r', 'salt to taste\r', 'fresh coriander leaves for garnish\r', 'For poppu/tadka/tempering ', '1/2 tsp cumin seeds\r', '2-3 green chilies, slit\r', '8-10 curry leaves']",http://www.sailusfood.com/2011/11/01/aratikaya-vepudu-raw-plantain-fry-recipe/
768,south,Vadapappu Panakam Recipe,"['moong dal', ' jaggery', ' black pepper corns']","['For Vadapappu: Yellow moong dal - 1/2 cup, soak for one hour and drain completely\r', 'Jaggery - 4-5 tbsp, grated\r', 'For Panakam: Water - 1 lt (4 cups)\r', 'Jaggery - 1 cup, grated\r', 'Black peppercorns - 5, dry roast for a mt and crush\r', 'Dry ginger powder - 1/2 tsp\r', 'Green cardamom - 2, crushed']",http://www.sailusfood.com/2015/03/25/vadapappu-panakam-recipe-sri-rama-navami/
769,south,Palakayalu - Rice Based Crispy Snack,['rice flour'],[],http://www.sailusfood.com/2006/04/04/palakayalu-rice-based-crispy-savory/
770,south,Gutti Beerakaaya Kura - Stuffed Ridge Gourd Curry,['ridge gourd'],"['1/2 kg ridge gourds (beerakaaya), peeled, cut into 2 inch pieces and make a + slit on top for stuffing\r', '2 medium onions, sliced\r', '4-5 dry red chillis, de-seeded\r', '1 tbsp ginger-garlic paste\r', '1 tbsp coriander seeds\r', '1 tsp cumin seeds\r', '3 tbsps sesame seeds (nuvvulu)\r', '1 tbsp grated jaggery (optional)\r', 'salt to taste\r', 'small lemon sized tamarind ball\r', '1 tbsp oil']",http://www.sailusfood.com/2006/12/12/gutti-beerakaaya-kura-stuffed-ridge-gourd-curry/
